doc_type	doc_id	num	date_str	description	url_metadata	lang	article_title	article_body_paragraphs
lk_pmd_press_release	2025-08-05-2025-08-05-cc4a55	2025-08-05-cc4a55	2025-08-05	A discussion between Sri Lankan Singers Association and…	https://pmd.gov.lk/news/a-discussion-between-sri-lankan-singers-association-and-the-president/	en	A discussion between Sri Lankan Singers Association and the President	['A meeting between President Anura Kumara Dissanayake and the Sri Lankan Singers Association was held this afternoon (05) at the Presidential Secretariat.', 'During the meeting, the Sri Lankan Singers Association requested the President to amend the necessary laws to grant full and legal rights to singers and composers, as well as lyricists, for a song.\nIt was highlighted that many well-known singers are facing an issue due to the fact that the lyricist and composer of a song hold exclusive rights under the Intellectual Property Act, preventing them from sharing songs on their social media. As a result, many professional singers have experienced unfair treatment. The Singers Association has urged the President to establish an Independent Committee to review these matters and propose the required legal amendments.\nThe President pointed out that this issue has persisted for a long time. He stated that a solution should be sought by studying existing international law and conventions built on technological needs, while also taking into account the facts presented by all parties mentioned above, to ensure fairness for everyone.', 'Dr. Hiniduma Sunil Senevi, Minister of Buddhasasana, Religious and Cultural Affairs, Rohan de Silva, President of the Sri Lankan Singers Association, Nadeeka Guruge, Sujatha Attanayake, T.M. Jayaratne, Sunil Edirisinghe, Malkanthi Nandasiri, Jagath Wickremasinghe, Janaka Wickremasinghe, Rohana Bogoda, Somasiri Medagedara, Deepika Priyadarshani and Rodney Warnakula were among those who attended the event.']
lk_pmd_press_release	2025-08-05-2025-08-05-bc09a3	2025-08-05-bc09a3	2025-08-05	President Attends “Sith Roo – 2025” Concert	https://pmd.gov.lk/news/president-attends-sith-roo-2025-concert/	en	President Attends “Sith Roo – 2025” Concert	['The “Sith Roo – 2025” concert, organised by the Department of Social Services with the aim of elevating the aesthetic talents of differently abled persons to a national platform, was held this afternoon (05 August) at the Nelum Pokuna (Lotus Pond ) Theatre in Colombo, under the patronage of President Anura Kumara Dissanayake.', 'The event is conducted as part of the Department of Social Services’ efforts to implement the government’s national policy “Leaving No One Behind,” concerning persons with disabilities across Sri Lanka. It seeks to ensure their rights, promote social integration, empowerment as well as rehabilitation and affirm their right to live as dignified citizens and active contributors to the national economy. Notably, this year’s event marks the revival of the programme after a six-year break.', 'An allocation of Rs. 632 million has been made in this year’s budget to the Department of Social Services for the rehabilitation, empowerment and care of persons with disabilities.', 'During the event, President Dissanayake presented gifts and awards to children from child guidance centres, child care centres and vocational training institutes, who emerged victorious in the provincial-level competition of “Sith Roo -2025”.', 'The President also engaged in friendly conversation with the children and joined them for group photographs.', 'Furthermore, a portrait of the President, drawn by a schoolgirl, was presented to President Anura Kumara Dissanayake during the ceremony.', 'The occasion was graced by Minister of Rural Development, Social Security and Community Empowerment, Upali Pannilage, Deputy Minister Wasantha Piyathiss, Secretary to the Ministry, Sampath Mantrinayake, Director of the Department of Social Services, Darshani Karunaratne and senior officers of the Department.']
lk_pmd_press_release	2025-08-05-2025-08-05-4c32f8	2025-08-05-4c32f8	2025-08-05	Students from Seeppukulama Thammannawa Velusumana Maha Vidyalaya Visit…	https://pmd.gov.lk/news/students-from-seeppukulama-thammannawa-velusumana-maha-vidyalaya-visit-presidential-secretariat-and-presidents-house/	en	Students from Seeppukulama Thammannawa Velusumana Maha Vidyalaya Visit Presidential Secretariat and President’s House	['Students from Seeppukulama Thammannawa Velusumana Maha Vidyalaya had the opportunity today (05) to participate in the ‘Vision’ programme organised by the Presidential Secretariat, in conjunction with their educational tour.', 'This programme is conducted jointly by the Presidential Secretariat, the Ministry of Education and the Department of Communication of the Parliament to provide students with a broader understanding of the workings of government.', 'During the event, Mr. Russel Aponsu, Senior Additional Secretary to the President, delivered a lecture on the Clean Sri Lanka programme.', 'To coincide with the programme, a valuable gift of plants was presented to the school as a symbol of the importance of environmental conservation.', 'Air Commodore Asiri Gallage, Director of the Tri-Forces Coordination Unit at the Presidential Secretariat, along with its Assistant Director Major Nadeeka Dangolla and the Principal of Seeppukulama Thammannawa Velusumana Maha Vidyalaya, Mr. D.M.G.P. Dissanayake, were among the dignitaries present at the occasion, along with teachers and other staff from the school.']
lk_pmd_press_release	2025-08-01-2025-08-01-5b4c35	2025-08-01-5b4c35	2025-08-01	Students from Weera Colonel Niyomal Palipana Vidyalaya Ibbagamuwa…	https://pmd.gov.lk/news/students-from-weera-colonel-niyomal-palipana-vidyalaya-ibbagamuwa-and-thawalla-dhammaloka-maha-vidyalaya-kuliyapitiya-visit-the-presidential-secretariat/	en	Students from Weera Colonel Niyomal Palipana Vidyalaya Ibbagamuwa and Thawalla Dhammaloka Maha Vidyalaya Kuliyapitiya Visit the Presidential Secretariat	['Students from Weera Colonel Niyomal Palipana Vidyalaya Ibbagamuwa and Thawalla Dhammaloka Maha Vidyalaya Kuliyapitiya had the opportunity today (01) to take part in the ‘Vision’ programme organized by the Presidential Secretariat for schoolchildren.', 'This programme is conducted jointly by the Presidential Secretariat, the Ministry of Education and the Department of Communication of the Parliament to provide students with a broader understanding of the workings of government.', 'Senior Additional Secretary to the President, K.N.M. Kumarasinghe, delivered an insightful lecture on the role of the Executive and the importance of the rule of law. In line with the programme’s environmental education goals, valuable plant saplings were symbolically gifted to the participating schools to highlight the importance of environmental conservation.', 'Also present at the occasion were Assistant Director of the Tri-Forces Coordination Unit of the Presidential Secretariat, Major Nadika Dangolla, Principal of Weera Colonel Niyomal Palipana Vidyalaya Ibbagamuwa, H.M.A.W.B. Thittawella and Principal of Thawalla Dhammaloka Maha Vidyalaya Kuliyapitiya, W.P.I. Lakmal along with teachers and other officials.']
lk_pmd_press_release	2025-07-31-2025-07-31-d7c31d	2025-07-31-d7c31d	2025-07-31	President Returns to the Island Concluding Successful State…	https://pmd.gov.lk/news/president-returns-to-the-island-concluding-successful-state-visit-to-the-maldives/	en	President Returns to the Island Concluding Successful State Visit to the Maldives	['President Anura Kumara Dissanayake returned to the island last night (30), successfully concluding his state visit to the Maldives that commenced on the 28th.', 'The President undertook this state visit at the invitation of Dr. Mohamed Muizzu, President of the Maldives.', 'During this state visit, President Anura Kumara Dissanayake held extensive discussions with President Dr. Mohamed Muizzu, as well as with the Cabinet Ministers and high-ranking state officials of the Maldives, on bilateral, regional and international issues of mutual importance.', 'Two key agreements were exchanged during the visit were a Mutual Legal Assistance Agreement between Sri Lanka and the Maldives and a Memorandum of Understanding (MoU) between the Foreign Service Institute of Maldives (FOSIM) and the Bandaranaike International Diplomatic Training Institute of Sri Lanka (BIDTI).', 'President Muizzu also hosted a special state banquet in honour of President Dissanayake at the ‘Kurumba Maldives’ Resort.', 'To mark the 60th anniversary of diplomatic relations between the two nations, President Dissanayake planted a sapling at Sultan Park in Male.', 'The President also addressed the Business Forum jointly organized by the Sri Lanka High Commission in the Maldives and the Sri Lanka–Maldives Business Council of the Ceylon Chamber of Commerce, as well as a gathering of Sri Lankan expatriate community, organized by the Sri Lanka High Commission.', 'President Dissanayake highlighted the significance of further strengthening the enduring friendship and diverse collaboration that have evolved over the last sixty years, founded on political trust and robust connections between people.', 'Both countries expressed their mutual commitment to further strengthen and expand their close friendship and cooperation.', 'The President was accompanied on this visit by Minister of Foreign Affairs, Foreign Employment and Tourism, Vijitha Herath, along with several senior government officials.']
lk_pmd_press_release	2025-07-31-2025-07-31-d6f99f	2025-07-31-d6f99f	2025-07-31	President Addresses Maldives Business Forum	https://pmd.gov.lk/news/president-addresses-maldives-business-forum/	en	President Addresses Maldives Business Forum	['President Anura Kumara Dissanayake attended Sri Lanka-Maldives Business Forum yesterday (30), held at JEN Maldives Malé Hotel. The forum was jointly organized by the Sri Lankan High Commission in the Maldives and the Sri Lanka-Maldives Business Council of the Ceylon Chamber of Commerce.', 'The event aimed to invite the Maldivian business community to invest in Sri Lanka by showcasing the country’s high potential in sectors such as investment, trade and tourism.', 'Addressing the Maldivian business community, President Dissanayake highlighted the opportunities and capabilities for strengthening economic cooperation between Sri Lanka and the Maldives. The President emphasized that since overcoming the 2022 economic crisis, Sri Lanka has achieved economic stability through robust reforms and international collaboration, making it a more conducive environment for investment.', 'The President stated that challenges such as high inflation have now been brought under control and that Sri Lanka’s foreign reserves have been strengthened. He noted that at present the country is on a clear and stable economic path, with a projected 5% growth in 2025.', 'President Dissanayake also emphasized the political stability established following the 2024 parliamentary election, where a two-thirds majority government was formed. Under the national vision of “A Thriving Nation – A Beautiful Life,” Sri Lanka is progressing toward transparent governance and a society free of corruption and irregularities.', 'The President informed Maldivian investors about Sri Lanka’s investment-friendly environment and highlighted major opportunities in sectors such as tourism, food processing, fisheries, real estate, urban infrastructure and information and communication technology (ICT).', 'Commending the strategies implemented by the Maldives to promote its tourism sector, the President emphasized the importance of regional cooperation in expanding the tourism industry within the Indian Ocean region. With Sri Lanka expecting 3 million tourist arrivals in 2025, he noted the great potential for Maldivian investors to invest in new hotel ventures.', 'The President also pointed out the mutual benefits that could be achieved through enhanced collaboration in sectors such as fisheries, aquaculture and agro-processing.', 'Special attention was given to the ICT sector, where Sri Lankan professionals have demonstrated strong capabilities in adopting emerging technologies such as AI, IoT and machinery learning. He stated that this offers considerable opportunities for fresh investments in the digital economy.', 'Long-term investment opportunities were also discussed, particularly in areas like maritime logistics, urban development projects and luxury housing. The President assured that Sri Lanka is in the process of introducing the necessary legal reforms to protect investor rights and encourage new investments.', 'The forum also spotlighted the Colombo Port City, which the President described as a future hub for finance, healthcare, education and innovation, offering immense investment potential as a modern financial and business area.', 'Describing the Maldives not just as a neighbour but as Sri Lanka’s closest friend and trusted partner, President Dissanayake invited Maldivian entrepreneurs to become part of Sri Lanka’s forward journey by investing in its future.', 'Maldivian Minister of Economic Development and Trade, Mohamed Saeed, also addressed the gathering, along with Mr. Sudesh Mendis, Chairman of the Sri Lanka–Maldives Business Council.', 'A Q&A session followed, where the President and other officials responded to queries raised by members of the business community.', 'Top Maldivian business leaders from sectors such as hospitality, F&B, healthcare, construction, maritime and trade participated in the forum. The event served as a valuable platform for meaningful dialogue and enhanced bilateral cooperation in these key areas.', 'Representing the Government of Sri Lanka, Minister of Foreign Affairs, Foreign Employment and Tourism, Vijitha Herath, along with the Sri Lankan delegation, participated in the event. Officials from the Sri Lankan High Commission in the Maldives, including the Acting High Commissioner, were also in attendance.']
lk_pmd_press_release	2025-07-31-2025-07-31-426c1f	2025-07-31-426c1f	2025-07-31	Fulfilling the Responsibility to Build a Prosperous Nation	https://pmd.gov.lk/news/fulfilling-the-responsibility-to-build-a-prosperous-nation/	en	Fulfilling the Responsibility to Build a Prosperous Nation	['– President says Addressing Sri Lankan Community in Maldives', 'President Anura Kumara Dissanayake emphasised that his government will honour the trust placed in them by all Sri Lankan people and fulfil the responsibility of building the prosperous nation they envision.\nThe President made these remarks yesterday (30) afternoon while addressing the Sri Lankan community residing in the Maldives at the Maldives National University (MNU) Auditorium.\nThe gathering, organised by the Sri Lankan High Commission in the Maldives, brought together Sri Lankan professionals, students and individuals working in various fields in the country.\nThe President pointed out that the government has prioritised establishing a new political culture and reviving the economy, which were key aspirations of the mandate received in the last presidential election. He stated that a new political culture has been created in the country, replacing the corrupt political system and that the current government has taken steps to breathe new life into the stagnant economy. The President also mentioned that the rule of law is now actively enforced across the country, applying equally to everyone.\nThe President urged everyone to “work together to build a better country for future generations, ensuring they do not inherit the hardships faced by the current generation and to create a future full of hope and aspirations.” He also thanked all Sri Lankans residing in the Maldives who dedicated themselves to the victory of the National People’s Power government in the last Presidential and General Elections.\nFurthermore, the President answered questions raised by the community concerning the current situation in Sri Lanka and issues faced by the Sri Lankan expatriate in the Maldives.\nPresident Anura Kumara Dissanayake, addressing the Sri Lankan community in the Maldives, further stated:', '“During the last presidential election, we met with Sri Lankans abroad. The Maldives has become the first country where I, as President, have addressed the expatriate Sri Lankan community. I believe many of you here wished to see our country become a very developed nation and for its people to achieve a higher standard of living.\nIt’s not enough for each of us to have individual assessments of our country. To make it a reality, we had to gain political power. In the last presidential and general elections, with the support of all of you, we received the political change and power needed to transform our country for the better. Just as I stated before you then, we will not allow the trust you placed in us to waver even slightly. Why did the people choose us for a new political change?', 'Back then, our country had one law for the rich and powerful and another for the poor and vulnerable. Therefore, the people desired the re-establishment of the supremacy of the rule of law in the country. Additionally, our country had an ugly political culture where the political authority enjoyed privileged positions, acting above citizens rather than engaging with them. So, the people wanted to end this ugly political culture and build a new, more accessible political culture. There was also a desire to eliminate the rampant fraud, corruption, bribery and waste that permeated our entire state machinery.\nFurthermore, due to the highly unsuccessful and flawed economic policies pursued by our state for a long time, our country had become largely economically bankrupt and the people of this country had hoped for an economic revival. The people gave us power hoping for a new transformation in these and many other areas. The people of this country, marking a profoundly significant political leap in world history, elevated us to the highest political position. A political movement that received 3% in the previous election achieved an exceptional victory in the subsequent general election, electing the highest number of MPs in Sri Lankan history to Parliament.\nEvery one of you contributed to that political transformation. That’s why today I am the President, our Cabinet is formed and a significant power block has been created in Parliament,  it is all thanks to the contribution given by the people of our country, including yourselves. This power was not created by wealth, nor by media influence, nor by any inherited power. This power was not created on the basis of our family lineage or background. This entire power was created by the people of the country. Therefore, as President and as the Cabinet, we have an undeniable, inalienable responsibility. We will protect the trust you have placed in us.\nI know there’s a lot of noise out there. All of that is an expression of defeat, uncertainty about power and political failure, not reality. The reality is that we are slowly but steadily building our country. We will free our country and its people from the challenges they face.\nIt was your expectation to see a very strong rule of law implemented in our country. How was the law enforced in our country back then? Power bent the law. The law was trampled upon. Rulers believed they should be above the law. But today, we are happy to say that the supremacy of the rule of law has been established, irrespective of status. We have no personal desire for revenge against anyone. However, we have a sincere desire that citizens must be subject to the law. Power, wealth, or position are not the criteria that determine whether one is subject to the law or not.\nOur country needs a new political culture. Everyone must be equal before the law. And everyone is subject to the law. Everyone should fear the law. There was an era in our country when people did not fear the law. We must gradually transform our country into a society where citizens are subject to the law and show some fear of it. People should be afraid to engage in fraud or accept bribes. Yet, amassing great wealth became a tool for being above the law. An era was created where state property and public funds were wasted on a grand scale. We are building a state where everyone is equal before the law. We will make Sri Lanka a country where people are not only afraid to take bribes but even to think about taking one.', 'You know, the head of the prison has been arrested. Officials from the Department of Motor Traffic and Customs have been arrested. The Inspector General of Police is under arrest. A large number of former police officers have been suspended. A former Navy Commander has also been arrested. All these individuals were above the law and manipulated it as they wished. Today, we are enforcing the law without regard for rank or status. We are doing this to uphold the supremacy of the rule of law, which was a key expectation of the mandate the people gave us.\nThe fraud and corruption that plagued our country’s political authority must be eradicated. I can give you one guarantee: for the first time, we have established a government that will not steal a single cent of public money. We have completely stopped the bribery, corruption and waste that enveloped the political authority. However, there’s a state mechanism that runs on habit. I know there are people who don’t pay taxes to the Inland Revenue Department. We have a list of those who portray themselves as very wealthy, luxurious businessmen but have defaulted on payments to state banks.\nThere was a tendency to commit fraud and corruption, evading taxes owed to the government. The banking system, which was eager to auction off the properties of good individuals, provided protection to those with political patronage. Therefore, the people of our country had a desire to stop fraud and corruption. This has now been achieved within the political authority and we will do the rest.\nFurthermore, the people of this country wanted to see those who committed fraud and corruption punished. Punishing the corrupt is not, personally speaking, the President’s task. Laws are needed to punish the corrupt. We have a very strong law, the Public Property Act. If public funds exceeding Rs. 25,000 are misappropriated, there is no bail.\nUnder the Prevention of Money Laundering Act, if one cannot show how wealth was acquired, that wealth can be confiscated. Additionally, a law for the confiscation of illegally acquired property was passed in Parliament on April 8th.\nTherefore, the necessary laws to combat bribery and corruption have been enacted. We also need to activate the institutions for this purpose. The Commission to Investigate Allegations of Bribery or Corruption has been provided with the necessary legislation. The necessary institutions have been established and buildings have been provided for them to operate their offices. We are also planning to place the officials of the Bribery or Corruption Commission on a higher salary scale very soon. In this way, we are providing the necessary facilities. We have made the necessary changes and provided facilities to the Criminal Investigation Department and the Attorney General’s Department.\nChanging this ugly political culture in our country was a major goal of the people. Today, we are changing that culture. As President, I have a responsibility. Similarly, as the Cabinet, as state officials, as ambassadors, everyone has a responsibility. We are obliged to fulfil these responsibilities. In the past, the political authority was above all this. And sometimes, the people of our country even expected such a thing. But today, we are all striving to fulfil the responsibilities entrusted to us. Therefore, instead of the political culture that existed in our country, where politicians were above the public, we have taken steps towards a new political culture that integrates\nthe political authority, the state machinery and the public, shoulder to shoulder, for this transformation.', 'Another primary expectation of the people was to strengthen the country’s economy. If the economy is not strong, it’s difficult to establish the rule of law, a good culture, or a state with reduced crime. Therefore, our biggest challenge was to create a strong economy. We were a bankrupt country two or three years ago. Even a hundred years from now, if the economic history of Sri Lanka is written, 2022-2023 will have a separate chapter dedicated to it. It is something that can never be erased from the country’s economic history.\nWith our country becoming bankrupt, trust in the financial system began to collapse. As a result of bankruptcy, investments stopped coming into Sri Lanka. All ongoing projects came to a halt. Inflation reached nearly 70%. Trust in the dollar completely began to crumble. Bank interest rates increased dramatically. A situation was created where no one would start a new business. It became impossible to import medicines, gas and fuel. As a country and a society, we faced the consequences of the economic policies pursued for a long time. The victims of this economic problem were by no means those who were involved in those decisions.\nWe didn’t inherit a country that was running well. We inherited a country that was grinding to a halt. Our initial step was to figure out how to revive this stagnant state. When we took over the government, debt restructuring discussions had already begun. We concluded the debt restructuring programme on December 21st last year. This is the biggest turning point in this economic transformation.\nSince 2022, we had become a country that did not repay its debts. However, on December 21st, 2024, we reached an agreement with the lending countries that we would start repaying debts from 2028. Now we are officially free from bankruptcy. Accordingly, agreements have been made to gradually restart stalled projects. Especially, all development projects provided to our country by China, India and Japan will largely recommence before the end of this year. This is the first step in a country that had come to a standstill.\nWe also need dollars. We are very happy to say that there are three main factors contributing to us receiving dollars. The first group is you, the expatriate Sri Lankans. We would like to say that this year will be the year with the highest dollar remittances from overseas Sri Lankans. The second source of dollars for the country is tourism. This year will be the year with the highest number of tourist arrivals and the highest dollar earnings from tourism in Sri Lankan history.\nThe third source is export revenue. Regarding export revenue, 2025 will be the year with the highest export earnings in Sri Lanka. In this way, a very strong stability has been created in the economy. As a result, we have managed to maintain the dollar’s value around the 300 rupee mark for nearly a year now.\nFor five years, vehicle imports in our country were stopped. We have opened up the vehicle market. As of yesterday, we have opened LCs worth USD 1200 million for vehicle imports. However, the dollar remains stable. This reflects a very important characteristic of the economy.', 'Foreign direct investment is also a very important part of the economy. This year, so far, USD 563 million in foreign direct investment has come through the Board of Investment of Sri Lanka. This is a 101% increase compared to last year. Especially in Port City, we have approved four new projects. In addition to foreign direct investment, a large amount of investment has also been received by the Port City.\nSimilarly, bank interest rates are also a crucial factor. Bank interest rates had risen to 30%-35%. This was a very bad situation. No one would take a loan at such an interest rate to run a business. Therefore, money flowed into fixed deposits, or was invested in treasury bills and bonds. Banks began lending to the government.\nFor a long time, the government’s account in our country was in the negative. Not only have our country’s dollar reserves improved, but the Central Bank is now maintaining a reserve of Rs. 01  trillion. Bank interest rates have been kept at single digits for the longest period. This is a very important factor for the economy.\nForeign reserves currently stand at USD 6.3 billion and we expect to accumulate foreign reserves exceeding USD 7 billion by the end of this year. We have to repay debts by 2028. In the debt restructuring programme, a large burden does not fall in the initial years. The amount increases slightly in 2032. Therefore, we have a good six years to prepare well.\nAccording to the commitment between us and the International Monetary Fund, we can obtain commercial loans in 2028. However, our utmost effort is to strengthen dollar reserves without taking commercial loans. Why were we plunged into this crisis? Commercial loans. For the first time in Sri Lanka, we went to the market and obtained commercial loans in 2007. The administration from 2007-2015 obtained USD 3.5 billion in commercial loans. These loans, taken at high interest rates, trapped us in a debt trap. During the period of 2015-2019, when economic experts governed, we obtained USD 12.5 billion in commercial loans. We could not repay these short-term, high-interest loans.\nEven though we will have the ability to obtain loans in 2027, our maximum effort is to achieve debt repayment capability without taking any commercial loans. Therefore, even though people say a debt crisis is coming or the country will collapse in 2028, none of that will happen.\nIn Sri Lanka, typically, a government’s revenue is estimated in the budget. Except for last year, in every preceding year, the estimated revenue was not received. However, this year, for the first time in Sri Lanka, the government is earning more than the estimated revenue. In this way, we have achieved economic victories.\nHowever, we face the challenge of how to extend these high-level economic achievements to the ordinary people. It’s pointless showing economic growth in data if the lives of the people are not improving. But, without creating stability in high economic data, we cannot even consider uplifting the lives of the common people. Therefore, as a first step, we have stabilised the country’s economy. Investors are now coming to the country. We are creating the necessary environment for these investors within the country. Now, we need to ensure that the benefits flow to the people of the country. We will focus on this in the next budget.', 'A good state mechanism must operate within the country. Our entire state mechanism was in ruins. Vehicles and equipment were old, buildings were dilapidated. To move our country forward from these ruins, a modernised government, suitable for the present, is needed. Therefore, in the upcoming budget, we will place a greater emphasis on modernising the government.\nWe are very successfully completing digitisation. The digital identity card is a very important step in our country’s digitisation. Furthermore, with digitisation, governance will be elevated to a very important level. We will carry out this digital transformation within these four years to elevate the country to a new level.\nEducation is a very important area for improving the lives of rural people. Therefore, we expect a major modernisation of the school system. Our education system is flawed. Our education is on a single linear path. Education should be open to a wide range of possibilities. We will not allow any child who enters school to leave without a vocational or academic skill. Therefore, we are making a major shift in education for societal change.\nAlso, to uplift rural livelihoods, the economic sectors they are engaged in must be developed. Here, agriculture and fisheries must become profitable businesses. The old era of agriculture is over. Today’s supply chain is not seasonal but continuous. Accordingly, we must move to new cultivation plans. We have prepared plans for this. Our products must go out of the country.\nWe also need to create new economic opportunities. The facilities that the government should provide must be provided quickly. In particular, we need a strong public transport service. The cost incurred by citizens for their transport facilities in our country is very high. Therefore, we have prepared plans to develop public transport.\nThe energy sector is also a crucial area. For a long time, the Kelanitissa and Kerawalapitiya power plant systems have been running on naphtha and furnace oil. We will very quickly convert them to LNG. This will enable us to reduce energy costs.\nThere are also several sectors like education, health and agriculture. If we consider the health sector, it’s true that there are medicine shortages in some places. But that’s not a money problem. There’s a crisis in our procurement system. Recently, I summoned everyone in the supply sector. Typically, we have about 6000 tenders. The problem is not simple. Therefore, we will very quickly discuss with the Procurement Commission and move towards a new procurement process for medicine purchases. In this budget, we have allocated sufficient funds for medicines and equipment. However, a large number of tenders for next year have already been called and concluded.\nWe also plan to establish 200 primary healthcare centres this year. A community health centre will be established for every Grama Seva division so that every family has a doctor. Annually, 60 million people receive treatment from the outpatient departments of hospitals. The population is 20 million. That means each person has visited three or four times. We need a strong community health service.', 'We consider developing health, education and transport as the foremost tasks of our government. Only then can the lives of the people be uplifted. If the government bears the cost of these, citizens will have more income left. That’s how living standards should be improved. Because this government is working with a very good plan, we believe we can elevate our country from its current position to a much higher one.\nIn this journey, expatriate Sri Lankans play a significant role. We are very grateful for your work in gaining power and protecting it. We also understand the problems you face. Especially, we are paying attention to the difficulties in repatriating bodies if someone unexpectedly passes away in the Maldives. It is the responsibility of our government to care for every Sri Lankan citizen, no matter where they live in the world. Therefore, we are focusing on the problems you face. The Maldivian President has agreed to provide us with 90-day visas.\nLet’s work together with the hope of creating a better country than the one we were born into, a country where our children don’t suffer the hardships we did and a future generation with more hopes and aspirations than us. This is the government for that. We ask about what we don’t know. We are ordinary people, not distorted individuals with seven brains. Our specialty is that we absorb capabilities. We give opportunities to those who know. We have no competition. That’s why people from various fields are voluntarily working in our government today. We have given them the necessary freedom. Building this country is the task of everyone with these capabilities. We are undertaking this journey by unifying all these individuals. Thank you once again for your contribution to this endeavour.']
lk_pmd_press_release	2025-07-31-2025-07-31-2026e1	2025-07-31-2026e1	2025-07-31	Discussion with Heads of Institutions on the National…	https://pmd.gov.lk/news/discussion-with-heads-of-institutions-on-the-national-anti-corruption-action-plan/	en	Discussion with Heads of Institutions on the National Anti-Corruption Action Plan	['A discussion with the heads of the National Steering Committee appointed to monitor the implementation of the National Anti-Corruption Action Plan 2025-2029 and the relevant state and private sector institutions responsible for this initiative was held yesterday (30) at the Presidential Secretariat, under the patronage of Secretary to the President, Dr. Nandika Sanath Kumanayake.', 'The National Anti-Corruption Action Plan, launched on April 9, 2025, under the theme “Towards a country of Integrity”, is an initiative based on the vision of President Anura Kumara Dissanayake. It is scheduled to be implemented over a five-year period from 2025 onwards.', 'During the meeting, the Secretary to the President emphasized that the heads of all institutions tasked with responsibilities pertaining to the activities outlined in the National Anti-Corruption Action Plan must develop an action plan to meet their assigned duties. Furthermore, the National Steering Committee is expected to periodically assess the progress of these action plans.', 'The National Steering Committee comprises representatives from both the public and private sectors. The Steering Committee is chaired by the Secretary to the President, Dr. Nandika Sanath Kumanayake while Ranga Dissanayake, Director General of the Commission to Investigate Allegations of Bribery or Corruption, serves as its Vice Chairman and Convener.']
lk_pmd_press_release	2025-07-30-2025-07-30-d55e6c	2025-07-30-d55e6c	2025-07-30	Sri Lanka and the Maldives Celebrate 60 Years…	https://pmd.gov.lk/news/sri-lanka-and-the-maldives-celebrate-60-years-of-diplomatic-relations/	en	Sri Lanka and the Maldives Celebrate 60 Years of Diplomatic Relations	['President Plants a Sapling to Mark the Occasion', 'President Anura Kumara Dissanayake, who is currently on a state visit to the Maldives, took part in a ceremonial tree planting event this afternoon (30) held at the Sultan Park in Male, to mark the 60th anniversary of the establishment of diplomatic relations between the Maldives and Sri Lanka.', 'The event was also attended by President of the Maldives, Dr. Mohamed Muizzu, Maldivian Minister of Tourism and Environment, Thoriq Ibrahim and representing the Government of Sri Lanka, Minister of Foreign Affairs, Foreign Employment and Tourism, Vijitha Herath, along with several other dignitaries.']
lk_pmd_press_release	2025-07-30-2025-07-30-48d074	2025-07-30-48d074	2025-07-30	90-Day Free On-Arrival Tourist Visa for Sri Lankan…	https://pmd.gov.lk/news/90-day-free-on-arrival-tourist-visa-for-sri-lankan-citizens-visiting-the-maldives/	en	90-Day Free On-Arrival Tourist Visa for Sri Lankan Citizens Visiting the Maldives	['In conjunction with the state visit of President Anura Kumara Dissanayake to the Maldives, the Government of the Maldives has announced that Sri Lankan citizens traveling to the Maldives for tourism purposes will be granted a free 90-day on-arrival tourist visa.', 'This visa facility will take effect from 29th July 2025, and to obtain the visa, travellers must possess a valid passport and proof of sufficient financial means to cover their expenses during their stay in the Maldives.', 'This initiative is offered under the provisions of the bilateral agreement on visa facilitation between Sri Lanka and the Maldives, and in accordance with Maldivian immigration laws and regulations. The Maldivian Government stated that this action demonstrates its strong dedication to improving mutual cooperation and reinforces the importance it places on its relationship with Sri Lanka.']
lk_pmd_press_release	2025-07-29-2025-07-29-f3fc6a	2025-07-29-f3fc6a	2025-07-29	Special State Banquet in Honour of the President	https://pmd.gov.lk/news/special-state-banquet-in-honour-of-the-president/	en	Special State Banquet in Honour of the President	['President of the Maldives hosted a state banquet in honour of President Anura Kumara Dissanayake, who is currently on a state visit to the Maldives, last night (28) at the Kurumba resort, Maldives.', 'The dinner was organized by Maldivian President Dr. Mohamed Muizzu.', 'The Sri Lankan delegation, including the Minister of Foreign Affairs, Foreign Employment and Tourism, Vijitha Herath, participated in this occasion.']
